Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Distance_KM,Lead_Time_Days,Profit_Margin,Factory_Lat,Factory_Lon,Customer_Lat,Customer_Lon
6992,ORD-436823,2023-11-22,2023-11-27,Standard,CUST-4517,United States,Houston,TX,76874,Sugar,South,PRD-S-006,Hair Toffee,49366.46,4530,-162956.14,35268.2,The Other Factory,781.7,5.08,-3.3009,35.1175,-89.971107,29.7604,-95.3698
6993,ORD-568657,2023-05-25,2023-05-26,Same-Day,CUST-6222,United States,Chicago,IL,29630,Sugar,Midwest,PRD-S-001,Laffy Taffy,92741.08,3887,-50477.45,49431.63,Sugar Shack,965.13,1.9,-0.5443,48.11914,-96.18115,41.8781,-87.6298
6994,ORD-532924,2023-04-25,2023-04-28,Express,CUST-3836,United States,San Antonio,TX,10976,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,46197.09,4555,-227576.57,33398.0,Lot's O' Nuts,1319.3,3.25,-4.9262,32.881893,-111.768036,29.4241,-98.4936
6995,ORD-691230,2023-06-13,2023-06-16,Same-Day,CUST-7425,United States,New York,NY,32609,Other,East,PRD-O-002,Lickable Wallpaper,21251.07,2663,-87116.84,15944.28,Secret Factory,1388.26,3.14,-4.0994,41.446333,-90.565487,40.7128,-74.006
6996,ORD-121403,2023-11-08,2023-11-10,Same-Day,CUST-4583,United States,Chicago,IL,48222,Chocolate,Midwest,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,89154.07,4131,-106281.54,67974.45,Wicked Choccy's,1234.19,2.67,-1.1921,32.076176,-81.088371,41.8781,-87.6298
6997,ORD-994168,2023-06-22,2023-06-27,Standard,CUST-2803,United States,Chicago,IL,62351,Sugar,Midwest,PRD-S-002,SweeTARTS,104459.53,4023,-163906.77,74229.58,Sugar Shack,965.13,5.14,-1.5691,48.11914,-96.18115,41.8781,-87.6298
6998,ORD-419278,2023-10-19,2023-10-23,Same-Day,CUST-2878,United States,Los Angeles,CA,96887,Other,West,PRD-O-004,Kazookles,94520.63,2960,-147667.57,51101.23,The Other Factory,2582.26,4.66,-1.5623,35.1175,-89.971107,34.0522,-118.2437
6999,ORD-620990,2023-10-18,2023-10-23,Express,CUST-9619,United States,New York,NY,29201,Other,East,PRD-O-001,Fizzy Lifting Drinks,7867.64,452,-32325.59,5207.74,Sugar Shack,1935.04,5.69,-4.1087,48.11914,-96.18115,40.7128,-74.006
7000,ORD-791810,2023-11-08,2023-11-12,Standard,CUST-2769,United States,Phoenix,AZ,79216,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,86581.7,3221,20726.58,54721.52,Lot's O' Nuts,69.13,4.2,0.2394,32.881893,-111.768036,33.4484,-112.074
7001,ORD-535732,2023-08-16,2023-08-22,Standard,CUST-2497,United States,New York,NY,82142,Other,East,PRD-O-003,Wonka Gum,84758.08,4590,-298604.63,64756.27,Secret Factory,1388.26,6.57,-3.523,41.446333,-90.565487,40.7128,-74.006
7002,ORD-294641,2023-01-21,2023-01-30,Standard,CUST-2887,United States,New York,NY,63855,Chocolate,East,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,85544.95,3856,-624590.39,45994.62,Lot's O' Nuts,3444.71,9.67,-7.3013,32.881893,-111.768036,40.7128,-74.006
7003,ORD-130212,2023-04-11,2023-04-20,Standard,CUST-8382,United States,San Jose,CA,66946,Sugar,West,PRD-S-001,Laffy Taffy,76204.71,2517,-275165.88,49203.98,Sugar Shack,2401.01,9.16,-3.6109,48.11914,-96.18115,37.3382,-121.8863
7004,ORD-753785,2023-06-15,2023-06-20,Same-Day,CUST-4950,United States,San Diego,CA,91624,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,26683.5,848,-59166.47,14383.63,Wicked Choccy's,3371.05,5.14,-2.2173,32.076176,-81.088371,32.7157,-117.1611
7005,ORD-852528,2023-10-02,2023-10-09,Express,CUST-9194,United States,San Diego,CA,12758,Sugar,West,PRD-S-005,Everlasting Gobstopper,25292.0,1012,-95607.65,18151.96,Secret Factory,2538.23,7.42,-3.7802,41.446333,-90.565487,32.7157,-117.1611
7006,ORD-879439,2023-09-12,2023-09-18,Standard,CUST-4497,United States,Phoenix,AZ,64206,Other,West,PRD-O-001,Fizzy Lifting Drinks,59419.27,1622,-143170.35,32183.09,Sugar Shack,2101.19,6.76,-2.4095,48.11914,-96.18115,33.4484,-112.074
7007,ORD-214465,2023-01-07,2023-01-10,Express,CUST-5721,United States,Los Angeles,CA,27529,Chocolate,West,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,23791.83,1498,-26006.94,12978.36,Lot's O' Nuts,614.49,3.7,-1.0931,32.881893,-111.768036,34.0522,-118.2437
7008,ORD-635860,2023-11-23,2023-11-27,Express,CUST-5778,United States,New York,NY,35192,Other,East,PRD-O-004,Kazookles,43152.47,1788,-94448.17,28211.24,The Other Factory,1529.49,4.93,-2.1887,35.1175,-89.971107,40.7128,-74.006
7009,ORD-850449,2023-01-08,2023-01-16,Standard,CUST-6412,United States,San Diego,CA,24429,Other,West,PRD-O-004,Kazookles,24418.56,3581,-444476.35,18529.34,The Other Factory,2515.31,8.87,-18.2024,35.1175,-89.971107,32.7157,-117.1611
7010,ORD-304609,2023-11-29,2023-12-10,Standard,CUST-7247,United States,San Jose,CA,14669,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,56740.97,1955,-347923.0,38521.08,Wicked Choccy's,3745.71,11.13,-6.1318,32.076176,-81.088371,37.3382,-121.8863
7011,ORD-978192,2023-07-02,2023-07-10,Standard,CUST-7763,United States,San Diego,CA,74175,Other,West,PRD-O-001,Fizzy Lifting Drinks,40507.8,3741,-448163.67,30011.1,Sugar Shack,2452.07,8.45,-11.0636,48.11914,-96.18115,32.7157,-117.1611
7012,ORD-127421,2023-07-31,2023-08-05,Standard,CUST-2581,United States,Chicago,IL,59362,Sugar,Midwest,PRD-S-006,Hair Toffee,45093.34,4407,-157311.54,30801.54,The Other Factory,778.78,5.2,-3.4886,35.1175,-89.971107,41.8781,-87.6298
7013,ORD-898560,2023-02-09,2023-02-16,Standard,CUST-5497,United States,New York,NY,30662,Sugar,East,PRD-S-004,Fun Dip,43507.64,1812,-155101.37,23294.52,Sugar Shack,1935.04,7.12,-3.5649,48.11914,-96.18115,40.7128,-74.006
7014,ORD-979492,2023-07-23,2023-08-01,Standard,CUST-7587,United States,Phoenix,AZ,91508,Chocolate,West,PRD-C-004,Wonka Bar - Milk Chocolate,57261.63,4089,-576125.2,42387.05,Wicked Choccy's,2890.68,9.69,-10.0613,32.076176,-81.088371,33.4484,-112.074
7015,ORD-758828,2023-09-24,2023-09-30,Standard,CUST-1112,United States,Chicago,IL,89765,Chocolate,Midwest,PRD-C-004,Wonka Bar - Milk Chocolate,117903.26,4534,-245268.3,83380.3,Wicked Choccy's,1234.19,6.55,-2.0803,32.076176,-81.088371,41.8781,-87.6298
7016,ORD-295999,2023-02-04,2023-02-13,Standard,CUST-8986,United States,San Jose,CA,70693,Other,West,PRD-O-002,Lickable Wallpaper,17144.06,706,-88309.67,9623.28,Secret Factory,2714.74,9.41,-5.151,41.446333,-90.565487,37.3382,-121.8863
7017,ORD-558882,2023-11-27,2023-12-03,Express,CUST-7500,United States,Los Angeles,CA,67258,Other,West,PRD-O-002,Lickable Wallpaper,74527.15,4299,-407683.78,42744.62,Secret Factory,2555.63,6.29,-5.4703,41.446333,-90.565487,34.0522,-118.2437
7018,ORD-213625,2023-03-04,2023-03-06,Same-Day,CUST-6661,United States,Los Angeles,CA,59492,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,69759.76,2367,-13713.98,47111.12,Lot's O' Nuts,614.49,2.41,-0.1966,32.881893,-111.768036,34.0522,-118.2437
7019,ORD-729155,2023-07-04,2023-07-13,Standard,CUST-9649,United States,Phoenix,AZ,34077,Sugar,West,PRD-S-003,Nerds,112671.47,3992,-380121.47,73395.39,Sugar Shack,2101.19,9.36,-3.3737,48.11914,-96.18115,33.4484,-112.074
7020,ORD-199426,2023-05-31,2023-06-07,Standard,CUST-3964,United States,Los Angeles,CA,90732,Sugar,West,PRD-S-004,Fun Dip,16535.85,1003,-116769.48,12623.85,Sugar Shack,2406.41,7.91,-7.0616,48.11914,-96.18115,34.0522,-118.2437
7021,ORD-509499,2023-12-18,2023-12-20,Same-Day,CUST-5318,United States,Philadelphia,PA,14575,Sugar,East,PRD-S-001,Laffy Taffy,107386.87,3715,-139469.69,70310.87,Sugar Shack,1900.9,2.95,-1.2988,48.11914,-96.18115,39.9526,-75.1652
7022,ORD-860055,2023-08-17,2023-08-18,Same-Day,CUST-7088,United States,Phoenix,AZ,28756,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,8385.79,931,1542.07,5234.69,Lot's O' Nuts,69.13,1.16,0.1839,32.881893,-111.768036,33.4484,-112.074
7023,ORD-764367,2023-09-13,2023-09-15,Same-Day,CUST-3913,United States,New York,NY,85364,Chocolate,East,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,35671.76,2679,-65972.73,24639.63,Wicked Choccy's,1149.76,2.43,-1.8494,32.076176,-81.088371,40.7128,-74.006
7024,ORD-710532,2023-01-29,2023-02-03,Standard,CUST-3152,United States,Dallas,TX,63134,Chocolate,South,PRD-C-004,Wonka Bar - Milk Chocolate,61315.39,4857,-339789.02,42882.29,Wicked Choccy's,1475.08,5.94,-5.5417,32.076176,-81.088371,32.7767,-96.797
7025,ORD-328890,2023-04-25,2023-05-06,Standard,CUST-2361,United States,San Diego,CA,99018,Chocolate,West,PRD-C-004,Wonka Bar - Milk Chocolate,6275.4,324,-52867.08,4531.41,Wicked Choccy's,3371.05,11.99,-8.4245,32.076176,-81.088371,32.7157,-117.1611
7026,ORD-916619,2023-04-05,2023-04-09,Standard,CUST-3478,United States,Chicago,IL,55500,Other,Midwest,PRD-O-003,Wonka Gum,39350.74,3598,-28685.74,23324.43,Secret Factory,248.54,4.8,-0.729,41.446333,-90.565487,41.8781,-87.6298
7027,ORD-225939,2023-12-24,2023-12-26,Same-Day,CUST-6379,United States,Los Angeles,CA,76489,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,66097.82,2474,-18781.46,46872.9,Lot's O' Nuts,614.49,2.2,-0.2841,32.881893,-111.768036,34.0522,-118.2437
7028,ORD-130199,2023-04-21,2023-04-27,Standard,CUST-8249,United States,Houston,TX,25371,Chocolate,South,PRD-C-002,Wonka Bar - Fudge Mallows,4121.19,265,-19119.48,2119.3,Lot's O' Nuts,1594.07,6.96,-4.6393,32.881893,-111.768036,29.7604,-95.3698
7029,ORD-784455,2023-10-02,2023-10-03,Same-Day,CUST-5369,United States,Phoenix,AZ,78226,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,44188.25,3342,14425.6,23986.73,Lot's O' Nuts,69.13,1.1,0.3265,32.881893,-111.768036,33.4484,-112.074
7030,ORD-404763,2023-02-24,2023-03-04,Standard,CUST-3658,United States,San Diego,CA,76639,Sugar,West,PRD-S-004,Fun Dip,30134.77,2624,-310004.35,18427.06,Sugar Shack,2452.07,8.22,-10.2873,48.11914,-96.18115,32.7157,-117.1611
7031,ORD-797734,2023-05-10,2023-05-12,Same-Day,CUST-6769,United States,San Antonio,TX,99940,Sugar,South,PRD-S-006,Hair Toffee,35752.46,3349,-69734.57,20049.26,The Other Factory,1020.46,2.57,-1.9505,35.1175,-89.971107,29.4241,-98.4936
7032,ORD-969615,2023-10-04,2023-10-07,Same-Day,CUST-1869,United States,San Antonio,TX,39425,Other,South,PRD-O-003,Wonka Gum,30371.87,2371,-77054.49,17571.92,Secret Factory,1515.89,3.14,-2.537,41.446333,-90.565487,29.4241,-98.4936
7033,ORD-206386,2023-11-14,2023-11-19,Express,CUST-9026,United States,Los Angeles,CA,14399,Other,West,PRD-O-003,Wonka Gum,6563.73,721,-71916.82,4776.15,Secret Factory,2555.63,5.42,-10.9567,41.446333,-90.565487,34.0522,-118.2437
7034,ORD-151687,2023-06-03,2023-06-04,Same-Day,CUST-7121,United States,Phoenix,AZ,27783,Chocolate,West,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,49696.15,3895,10041.69,32922.8,Lot's O' Nuts,69.13,1.83,0.2021,32.881893,-111.768036,33.4484,-112.074
7035,ORD-158903,2023-03-02,2023-03-05,Same-Day,CUST-2308,United States,San Diego,CA,64557,Other,West,PRD-O-001,Fizzy Lifting Drinks,44858.85,2032,-107090.79,27384.3,Sugar Shack,2452.07,3.02,-2.3873,48.11914,-96.18115,32.7157,-117.1611
7036,ORD-573393,2023-12-14,2023-12-21,Express,CUST-8843,United States,Los Angeles,CA,24663,Chocolate,West,PRD-C-004,Wonka Bar - Milk Chocolate,20673.06,585,-71055.8,10987.98,Wicked Choccy's,3450.46,7.12,-3.4371,32.076176,-81.088371,34.0522,-118.2437
7037,ORD-969013,2023-10-25,2023-10-31,Express,CUST-1832,United States,San Diego,CA,63099,Sugar,West,PRD-S-002,SweeTARTS,20366.08,2148,-203192.28,12876.19,Sugar Shack,2452.07,6.53,-9.977,48.11914,-96.18115,32.7157,-117.1611
7038,ORD-762242,2023-05-17,2023-05-21,Same-Day,CUST-6112,United States,Philadelphia,PA,44836,Sugar,East,PRD-S-004,Fun Dip,85406.01,4339,-177697.7,56904.04,Sugar Shack,1900.9,4.12,-2.0806,48.11914,-96.18115,39.9526,-75.1652
7039,ORD-471234,2023-12-07,2023-12-08,Express,CUST-4639,United States,Phoenix,AZ,75807,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,80091.17,4204,15213.66,53252.39,Lot's O' Nuts,69.13,1.58,0.19,32.881893,-111.768036,33.4484,-112.074
7040,ORD-566213,2023-08-05,2023-08-10,Express,CUST-4889,United States,Phoenix,AZ,24232,Sugar,West,PRD-S-004,Fun Dip,29673.81,1504,-115386.35,18652.55,Sugar Shack,2101.19,5.09,-3.8885,48.11914,-96.18115,33.4484,-112.074
7041,ORD-291422,2023-06-25,2023-06-28,Express,CUST-2451,United States,Chicago,IL,20308,Sugar,Midwest,PRD-S-001,Laffy Taffy,134609.03,3868,-82199.99,67483.48,Sugar Shack,965.13,3.52,-0.6107,48.11914,-96.18115,41.8781,-87.6298
7042,ORD-412705,2023-03-19,2023-03-26,Standard,CUST-6338,United States,Dallas,TX,79111,Sugar,South,PRD-S-002,SweeTARTS,6828.47,245,-18418.99,4339.38,Sugar Shack,1706.78,7.3,-2.6974,48.11914,-96.18115,32.7767,-96.797
7043,ORD-784466,2023-12-12,2023-12-15,Same-Day,CUST-7169,United States,San Antonio,TX,76173,Sugar,South,PRD-S-001,Laffy Taffy,35945.97,4021,-197896.85,23928.02,Sugar Shack,2088.19,3.67,-5.5054,48.11914,-96.18115,29.4241,-98.4936
7044,ORD-293788,2023-10-11,2023-10-13,Same-Day,CUST-9691,United States,San Antonio,TX,78148,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,30500.31,2539,-72898.1,19656.12,Lot's O' Nuts,1319.3,2.2,-2.3901,32.881893,-111.768036,29.4241,-98.4936
7045,ORD-994637,2023-11-23,2023-11-30,Standard,CUST-3882,United States,New York,NY,52925,Sugar,East,PRD-S-003,Nerds,31500.84,1767,-158746.79,19286.98,Sugar Shack,1935.04,7.06,-5.0394,48.11914,-96.18115,40.7128,-74.006
7046,ORD-862620,2023-10-01,2023-10-07,Standard,CUST-9216,United States,San Antonio,TX,71242,Other,South,PRD-O-003,Wonka Gum,18712.55,2155,-155736.49,11111.8,Secret Factory,1515.89,6.19,-8.3226,41.446333,-90.565487,29.4241,-98.4936
7047,ORD-905193,2023-05-13,2023-05-19,Standard,CUST-7152,United States,San Antonio,TX,26452,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,37191.92,3881,-245022.07,26204.69,Lot's O' Nuts,1319.3,6.51,-6.588,32.881893,-111.768036,29.4241,-98.4936
7048,ORD-199787,2023-08-30,2023-09-03,Same-Day,CUST-2850,United States,San Diego,CA,94556,Sugar,West,PRD-S-001,Laffy Taffy,40296.28,1557,-85743.75,30593.07,Sugar Shack,2452.07,4.4,-2.1278,48.11914,-96.18115,32.7157,-117.1611
7049,ORD-592403,2023-12-13,2023-12-17,Express,CUST-5647,United States,Houston,TX,80728,Sugar,South,PRD-S-005,Everlasting Gobstopper,33212.81,1323,-58051.28,18791.82,Secret Factory,1369.47,4.26,-1.7479,41.446333,-90.565487,29.7604,-95.3698
7050,ORD-366152,2023-01-06,2023-01-12,Standard,CUST-7122,United States,Houston,TX,88312,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,32763.35,2015,-147556.6,19717.83,Lot's O' Nuts,1594.07,7.0,-4.5037,32.881893,-111.768036,29.7604,-95.3698
7051,ORD-711542,2023-08-10,2023-08-17,Standard,CUST-2159,United States,Dallas,TX,61524,Chocolate,South,PRD-C-004,Wonka Bar - Milk Chocolate,45173.42,2573,-172561.53,27966.48,Wicked Choccy's,1475.08,7.87,-3.82,32.076176,-81.088371,32.7767,-96.797
7052,ORD-831993,2023-11-09,2023-11-14,Express,CUST-1841,United States,Los Angeles,CA,97940,Sugar,West,PRD-S-004,Fun Dip,44146.77,1635,-140825.44,27592.97,Sugar Shack,2406.41,5.83,-3.1899,48.11914,-96.18115,34.0522,-118.2437
7053,ORD-683511,2023-06-09,2023-06-16,Standard,CUST-5256,United States,Philadelphia,PA,61562,Sugar,East,PRD-S-003,Nerds,19692.93,1562,-142873.95,14106.92,Sugar Shack,1900.9,7.52,-7.2551,48.11914,-96.18115,39.9526,-75.1652
7054,ORD-553769,2023-07-11,2023-07-14,Same-Day,CUST-9961,United States,San Jose,CA,57204,Sugar,West,PRD-S-004,Fun Dip,55393.2,2825,-148509.9,34332.04,Sugar Shack,2401.01,3.37,-2.681,48.11914,-96.18115,37.3382,-121.8863
7055,ORD-574190,2023-04-09,2023-04-12,Same-Day,CUST-8612,United States,Phoenix,AZ,29354,Sugar,West,PRD-S-004,Fun Dip,103501.98,4336,-193773.89,69506.85,Sugar Shack,2101.19,3.31,-1.8722,48.11914,-96.18115,33.4484,-112.074
7056,ORD-177124,2023-08-29,2023-09-07,Standard,CUST-5865,United States,San Diego,CA,10056,Sugar,West,PRD-S-005,Everlasting Gobstopper,23964.01,1187,-141473.43,14793.29,Secret Factory,2538.23,9.03,-5.9036,41.446333,-90.565487,32.7157,-117.1611
7057,ORD-597442,2023-01-13,2023-01-18,Express,CUST-4865,United States,Phoenix,AZ,66628,Other,West,PRD-O-003,Wonka Gum,79213.41,4123,-323131.61,57815.87,Secret Factory,2089.07,5.34,-4.0793,41.446333,-90.565487,33.4484,-112.074
7058,ORD-219963,2023-02-26,2023-03-02,Express,CUST-7398,United States,Dallas,TX,48328,Sugar,South,PRD-S-004,Fun Dip,58556.67,2266,-137589.56,41443.51,Sugar Shack,1706.78,4.7,-2.3497,48.11914,-96.18115,32.7767,-96.797
7059,ORD-820058,2023-03-26,2023-03-28,Same-Day,CUST-6341,United States,New York,NY,43029,Sugar,East,PRD-S-006,Hair Toffee,34994.57,4287,-153604.29,24675.35,The Other Factory,1529.49,2.66,-4.3894,35.1175,-89.971107,40.7128,-74.006
7060,ORD-945443,2023-11-19,2023-11-26,Standard,CUST-6974,United States,Philadelphia,PA,85568,Sugar,East,PRD-S-004,Fun Dip,14631.06,719,-64317.97,10611.82,Sugar Shack,1900.9,7.38,-4.396,48.11914,-96.18115,39.9526,-75.1652
7061,ORD-364642,2023-06-09,2023-06-15,Standard,CUST-3416,United States,San Antonio,TX,67384,Other,South,PRD-O-002,Lickable Wallpaper,135544.81,3924,-238486.66,76613.68,Secret Factory,1515.89,6.25,-1.7595,41.446333,-90.565487,29.4241,-98.4936
7062,ORD-937502,2023-08-04,2023-08-12,Standard,CUST-6401,United States,San Jose,CA,40013,Other,West,PRD-O-004,Kazookles,59819.1,3125,-431784.06,44765.1,The Other Factory,2859.76,8.62,-7.2182,35.1175,-89.971107,37.3382,-121.8863
7063,ORD-739984,2023-04-11,2023-04-14,Same-Day,CUST-9565,United States,New York,NY,63286,Sugar,East,PRD-S-003,Nerds,48752.31,3156,-130463.32,26541.09,Sugar Shack,1935.04,3.45,-2.676,48.11914,-96.18115,40.7128,-74.006
7064,ORD-696029,2023-06-23,2023-06-30,Express,CUST-7242,United States,Los Angeles,CA,84963,Other,West,PRD-O-004,Kazookles,32468.26,1824,-176215.42,20282.26,The Other Factory,2582.26,7.13,-5.4273,35.1175,-89.971107,34.0522,-118.2437
7065,ORD-597234,2023-01-29,2023-01-31,Same-Day,CUST-3036,United States,Phoenix,AZ,34473,Sugar,West,PRD-S-001,Laffy Taffy,8984.07,379,-17267.4,6342.69,Sugar Shack,2101.19,2.88,-1.922,48.11914,-96.18115,33.4484,-112.074
7066,ORD-950128,2023-06-13,2023-06-20,Standard,CUST-1442,United States,Phoenix,AZ,67380,Sugar,West,PRD-S-004,Fun Dip,11696.58,527,-50315.14,6645.36,Sugar Shack,2101.19,7.53,-4.3017,48.11914,-96.18115,33.4484,-112.074
7067,ORD-765195,2023-05-07,2023-05-12,Express,CUST-8720,United States,Phoenix,AZ,67285,Sugar,West,PRD-S-001,Laffy Taffy,84633.41,4811,-376982.71,57263.09,Sugar Shack,2101.19,5.53,-4.4543,48.11914,-96.18115,33.4484,-112.074
7068,ORD-704586,2023-09-22,2023-09-27,Express,CUST-4781,United States,San Antonio,TX,42356,Sugar,South,PRD-S-001,Laffy Taffy,19310.16,1295,-101414.31,12556.49,Sugar Shack,2088.19,5.73,-5.2519,48.11914,-96.18115,29.4241,-98.4936
7069,ORD-115511,2023-05-10,2023-05-14,Express,CUST-8262,United States,Dallas,TX,65302,Sugar,South,PRD-S-004,Fun Dip,37098.45,4527,-298697.36,26731.72,Sugar Shack,1706.78,4.76,-8.0515,48.11914,-96.18115,32.7767,-96.797
7070,ORD-693015,2023-05-21,2023-05-28,Standard,CUST-7863,United States,Philadelphia,PA,27442,Sugar,East,PRD-S-002,SweeTARTS,82537.64,3112,-260912.92,47671.18,Sugar Shack,1900.9,7.03,-3.1611,48.11914,-96.18115,39.9526,-75.1652
7071,ORD-984345,2023-12-18,2023-12-23,Express,CUST-3504,United States,San Diego,CA,81529,Sugar,West,PRD-S-006,Hair Toffee,66541.02,2511,-234123.03,48026.7,The Other Factory,2515.31,5.48,-3.5185,35.1175,-89.971107,32.7157,-117.1611
7072,ORD-743015,2023-12-20,2023-12-29,Standard,CUST-7829,United States,Phoenix,AZ,77195,Chocolate,West,PRD-C-004,Wonka Bar - Milk Chocolate,34535.43,2025,-282282.24,24136.19,Wicked Choccy's,2890.68,9.76,-8.1737,32.076176,-81.088371,33.4484,-112.074
7073,ORD-677592,2023-07-11,2023-07-18,Standard,CUST-4779,United States,Philadelphia,PA,40818,Sugar,East,PRD-S-003,Nerds,10448.99,899,-82037.27,7041.0,Sugar Shack,1900.9,7.78,-7.8512,48.11914,-96.18115,39.9526,-75.1652
7074,ORD-209139,2023-03-07,2023-03-12,Express,CUST-2973,United States,San Antonio,TX,70101,Sugar,South,PRD-S-003,Nerds,39338.96,1833,-140049.77,26283.01,Sugar Shack,2088.19,5.41,-3.5601,48.11914,-96.18115,29.4241,-98.4936
7075,ORD-466285,2023-03-19,2023-03-21,Express,CUST-4421,United States,Chicago,IL,33539,Other,Midwest,PRD-O-002,Lickable Wallpaper,52807.37,3989,-25038.85,38189.45,Secret Factory,248.54,2.72,-0.4742,41.446333,-90.565487,41.8781,-87.6298
7076,ORD-652124,2023-06-07,2023-06-09,Same-Day,CUST-6420,United States,New York,NY,55997,Sugar,East,PRD-S-002,SweeTARTS,46967.66,4258,-187191.14,28173.95,Sugar Shack,1935.04,2.96,-3.9855,48.11914,-96.18115,40.7128,-74.006
7077,ORD-514000,2023-05-20,2023-05-27,Express,CUST-1871,United States,New York,NY,17225,Chocolate,East,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,51549.8,2096,-266920.67,29665.72,Lot's O' Nuts,3444.71,7.45,-5.1779,32.881893,-111.768036,40.7128,-74.006
7078,ORD-520762,2023-12-28,2023-12-31,Same-Day,CUST-2605,United States,Dallas,TX,73847,Sugar,South,PRD-S-003,Nerds,36039.93,1807,-59278.47,18214.52,Sugar Shack,1706.78,3.44,-1.6448,48.11914,-96.18115,32.7767,-96.797
7079,ORD-912572,2023-08-21,2023-08-23,Same-Day,CUST-8052,United States,Houston,TX,54497,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,6492.06,642,-23392.18,4299.49,Lot's O' Nuts,1594.07,2.84,-3.6032,32.881893,-111.768036,29.7604,-95.3698
7080,ORD-371659,2023-08-19,2023-08-21,Same-Day,CUST-1049,United States,San Antonio,TX,22984,Sugar,South,PRD-S-005,Everlasting Gobstopper,22258.04,2045,-71184.24,15942.36,Secret Factory,1515.89,2.67,-3.1981,41.446333,-90.565487,29.4241,-98.4936
7081,ORD-167647,2023-09-07,2023-09-09,Same-Day,CUST-3337,United States,Chicago,IL,44066,Chocolate,Midwest,PRD-C-004,Wonka Bar - Milk Chocolate,66719.16,2689,-60265.3,44015.93,Wicked Choccy's,1234.19,2.69,-0.9033,32.076176,-81.088371,41.8781,-87.6298
7082,ORD-570328,2023-11-21,2023-11-25,Express,CUST-9990,United States,San Diego,CA,23233,Sugar,West,PRD-S-002,SweeTARTS,18583.82,2414,-230491.45,12303.04,Sugar Shack,2452.07,4.94,-12.4028,48.11914,-96.18115,32.7157,-117.1611
7083,ORD-532229,2023-05-26,2023-05-28,Same-Day,CUST-4803,United States,Los Angeles,CA,44650,Chocolate,West,PRD-C-002,Wonka Bar - Fudge Mallows,28431.8,1886,-21835.56,21294.02,Lot's O' Nuts,614.49,2.0,-0.768,32.881893,-111.768036,34.0522,-118.2437
7084,ORD-296238,2023-01-21,2023-01-28,Standard,CUST-8408,United States,Los Angeles,CA,84086,Sugar,West,PRD-S-001,Laffy Taffy,20879.9,1574,-181875.87,13371.27,Sugar Shack,2406.41,7.41,-8.7106,48.11914,-96.18115,34.0522,-118.2437
7085,ORD-726823,2023-02-28,2023-03-04,Standard,CUST-7801,United States,Chicago,IL,82157,Sugar,Midwest,PRD-S-004,Fun Dip,54449.18,4033,-167516.48,27346.37,Sugar Shack,965.13,4.56,-3.0766,48.11914,-96.18115,41.8781,-87.6298
