Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,State/Province,Region,Division,Product ID,Product Name,Sales,Units,Cost,Gross Profit,Factory,Distance_KM,Lead_Time_Days,Factory_Lat,Factory_Lon,Customer_Lat,Customer_Lon
ORD-891081,2023-09-02,2023-09-07,Same-Day,CUST-4789,San Jose,CA,West,Sugar,PRD-S-006,Hair Toffee,79738.97,3199,44612.58,25978.01,The Other Factory,2859.76,5.29,35.1175,-89.971107,37.3382,-121.8863
ORD-154258,2023-11-27,2023-12-03,Standard,CUST-5264,Philadelphia,PA,East,Other,PRD-O-003,Wonka Gum,68654.27,4909,38546.32,17275.09,Secret Factory,1307.07,6.23,41.446333,-90.565487,39.9526,-75.1652
ORD-701205,2023-04-05,2023-04-09,Same-Day,CUST-6124,San Jose,CA,West,Sugar,PRD-S-001,Laffy Taffy,1283.55,109,657.75,364.09,Sugar Shack,2401.01,4.02,48.11914,-96.18115,37.3382,-121.8863
ORD-955155,2023-10-14,2023-10-20,Standard,CUST-6038,Dallas,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,29714.26,2433,20772.17,3538.91,Secret Factory,1110.39,6.4,41.446333,-90.565487,32.7767,-96.797
ORD-263560,2023-07-05,2023-07-12,Standard,CUST-7601,Phoenix,AZ,West,Sugar,PRD-S-003,Nerds,68294.28,4890,50482.78,-2738.14,Sugar Shack,2101.19,7.1,48.11914,-96.18115,33.4484,-112.074
ORD-556378,2023-10-26,2023-10-28,Same-Day,CUST-3526,Chicago,IL,Midwest,Sugar,PRD-S-001,Laffy Taffy,61006.39,4156,30782.78,26212.51,Sugar Shack,965.13,2.18,48.11914,-96.18115,41.8781,-87.6298
ORD-725532,2023-10-03,2023-10-07,Express,CUST-1531,Dallas,TX,South,Sugar,PRD-S-002,SweeTARTS,8473.48,374,5816.35,1635.79,Sugar Shack,1706.78,4.89,48.11914,-96.18115,32.7767,-96.797
ORD-400981,2023-02-09,2023-02-11,Same-Day,CUST-2385,Chicago,IL,Midwest,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,37533.13,3830,20458.3,12347.87,Wicked Choccy's,1234.19,2.67,32.076176,-81.088371,41.8781,-87.6298
ORD-440019,2023-05-13,2023-05-17,Standard,CUST-9262,Chicago,IL,Midwest,Sugar,PRD-S-004,Fun Dip,2370.95,199,1542.05,444.78,Sugar Shack,965.13,4.8,48.11914,-96.18115,41.8781,-87.6298
ORD-770841,2023-09-25,2023-09-30,Express,CUST-7531,Philadelphia,PA,East,Sugar,PRD-S-004,Fun Dip,38813.39,1853,26096.56,7081.06,Sugar Shack,1900.9,5.26,48.11914,-96.18115,39.9526,-75.1652
ORD-930917,2023-01-04,2023-01-09,Express,CUST-2793,Philadelphia,PA,East,Sugar,PRD-S-004,Fun Dip,45330.3,3271,24079.96,11301.81,Sugar Shack,1900.9,5.56,48.11914,-96.18115,39.9526,-75.1652
ORD-527030,2023-05-17,2023-05-21,Express,CUST-2993,Houston,TX,South,Other,PRD-O-002,Lickable Wallpaper,107462.83,3005,57715.06,43163.36,Secret Factory,1369.47,4.27,41.446333,-90.565487,29.7604,-95.3698
ORD-628068,2023-08-27,2023-09-03,Express,CUST-4333,New York,NY,East,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,107862.56,4030,57525.83,28125.22,Lot's O' Nuts,3444.71,7.23,32.881893,-111.768036,40.7128,-74.006
ORD-606815,2023-08-31,2023-09-07,Standard,CUST-4291,San Antonio,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,75642.85,2876,52962.11,12975.68,Wicked Choccy's,1687.25,7.24,32.076176,-81.088371,29.4241,-98.4936
ORD-117685,2023-08-28,2023-09-02,Standard,CUST-6855,Dallas,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,95850.53,4525,56188.39,26312.7,Wicked Choccy's,1475.08,5.65,32.076176,-81.088371,32.7767,-96.797
ORD-276113,2023-03-18,2023-03-21,Same-Day,CUST-6604,Los Angeles,CA,West,Sugar,PRD-S-005,Everlasting Gobstopper,47678.72,4712,25159.45,10477.13,Secret Factory,2555.63,3.91,41.446333,-90.565487,34.0522,-118.2437
ORD-322079,2023-06-14,2023-06-17,Express,CUST-1364,Dallas,TX,South,Other,PRD-O-004,Kazookles,42290.68,3847,30721.78,7376.52,The Other Factory,681.11,3.09,35.1175,-89.971107,32.7767,-96.797
ORD-483210,2023-04-02,2023-04-13,Standard,CUST-4813,New York,NY,East,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,52201.02,2885,27471.63,4853.4,Lot's O' Nuts,3444.71,11.04,32.881893,-111.768036,40.7128,-74.006
ORD-818222,2023-04-13,2023-04-20,Standard,CUST-8539,Phoenix,AZ,West,Sugar,PRD-S-006,Hair Toffee,85919.0,2326,45555.9,30896.22,The Other Factory,2035.01,7.82,35.1175,-89.971107,33.4484,-112.074
ORD-307606,2023-10-06,2023-10-09,Same-Day,CUST-9183,Philadelphia,PA,East,Other,PRD-O-001,Fizzy Lifting Drinks,7931.46,306,4395.9,2953.89,Sugar Shack,1900.9,3.5,48.11914,-96.18115,39.9526,-75.1652
ORD-829250,2023-02-05,2023-02-09,Express,CUST-2140,Dallas,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,6029.18,631,3355.09,1553.03,Secret Factory,1110.39,4.51,41.446333,-90.565487,32.7767,-96.797
ORD-123186,2023-05-28,2023-06-01,Express,CUST-7412,Philadelphia,PA,East,Sugar,PRD-S-002,SweeTARTS,24604.61,1734,13180.19,6150.57,Sugar Shack,1900.9,4.74,48.11914,-96.18115,39.9526,-75.1652
ORD-731183,2023-02-04,2023-02-05,Same-Day,CUST-9359,Chicago,IL,Midwest,Sugar,PRD-S-001,Laffy Taffy,136777.98,4962,85147.83,46841.15,Sugar Shack,965.13,1.67,48.11914,-96.18115,41.8781,-87.6298
ORD-519835,2023-12-31,2024-01-06,Express,CUST-4005,San Jose,CA,West,Sugar,PRD-S-003,Nerds,74654.28,3868,56462.09,3332.84,Sugar Shack,2401.01,6.31,48.11914,-96.18115,37.3382,-121.8863
ORD-395564,2023-03-13,2023-03-21,Standard,CUST-9952,New York,NY,East,Sugar,PRD-S-001,Laffy Taffy,63979.91,2778,39362.47,13866.36,Sugar Shack,1935.04,8.97,48.11914,-96.18115,40.7128,-74.006
ORD-117923,2023-11-27,2023-11-29,Same-Day,CUST-6049,New York,NY,East,Sugar,PRD-S-005,Everlasting Gobstopper,113811.83,4661,78235.36,29105.77,Secret Factory,1388.26,2.65,41.446333,-90.565487,40.7128,-74.006
ORD-476246,2023-11-25,2023-12-05,Standard,CUST-9077,San Diego,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,3092.19,205,2314.82,-604.76,Wicked Choccy's,3371.05,10.76,32.076176,-81.088371,32.7157,-117.1611
ORD-200110,2023-11-12,2023-11-19,Standard,CUST-3615,Philadelphia,PA,East,Sugar,PRD-S-002,SweeTARTS,54160.84,4616,40136.42,-3524.65,Sugar Shack,1900.9,7.61,48.11914,-96.18115,39.9526,-75.1652
ORD-929012,2023-06-16,2023-06-21,Standard,CUST-1139,Dallas,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,111598.85,4272,66621.06,35490.59,Secret Factory,1110.39,5.72,41.446333,-90.565487,32.7767,-96.797
ORD-531365,2023-02-26,2023-02-27,Same-Day,CUST-2349,Chicago,IL,Midwest,Sugar,PRD-S-002,SweeTARTS,29962.88,2866,17361.67,9835.14,Sugar Shack,965.13,1.99,48.11914,-96.18115,41.8781,-87.6298
ORD-335658,2023-04-21,2023-04-28,Standard,CUST-2996,New York,NY,East,Sugar,PRD-S-003,Nerds,55239.11,2356,33184.31,12936.9,Sugar Shack,1935.04,7.63,48.11914,-96.18115,40.7128,-74.006
ORD-735099,2023-06-12,2023-06-20,Standard,CUST-2897,New York,NY,East,Other,PRD-O-001,Fizzy Lifting Drinks,30920.52,2436,21024.62,9895.900000000001,Sugar Shack,1935.04,8.76,48.11914,-96.18115,40.7128,-74.006
ORD-706169,2023-10-16,2023-10-20,Express,CUST-6180,San Antonio,TX,South,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,33407.96,4473,23961.85,4.18,Lot's O' Nuts,1319.3,4.28,32.881893,-111.768036,29.4241,-98.4936
ORD-163690,2023-03-09,2023-03-13,Same-Day,CUST-4113,San Diego,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,27287.75,3285,19354.45,-121.75,Sugar Shack,2452.07,4.53,48.11914,-96.18115,32.7157,-117.1611
ORD-436823,2023-04-08,2023-04-13,Standard,CUST-4517,Houston,TX,South,Sugar,PRD-S-006,Hair Toffee,49366.46,4530,35268.2,7016.09,The Other Factory,781.7,5.08,35.1175,-89.971107,29.7604,-95.3698
ORD-958644,2023-09-19,2023-09-24,Standard,CUST-8322,Philadelphia,PA,East,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,86799.87,4743,57039.27,20042.06,Wicked Choccy's,1024.51,5.47,32.076176,-81.088371,39.9526,-75.1652
ORD-224674,2023-06-13,2023-06-16,Standard,CUST-9592,Chicago,IL,Midwest,Other,PRD-O-003,Wonka Gum,3615.58,315,2566.37,892.64,Secret Factory,248.54,3.35,41.446333,-90.565487,41.8781,-87.6298
ORD-169019,2023-07-31,2023-08-07,Express,CUST-4968,New York,NY,East,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,22105.94,1100,11639.02,4404.22,Lot's O' Nuts,3444.71,7.37,32.881893,-111.768036,40.7128,-74.006
ORD-926937,2023-01-25,2023-01-29,Same-Day,CUST-7674,San Jose,CA,West,Other,PRD-O-004,Kazookles,29488.66,1463,20678.64,4626.19,The Other Factory,2859.76,4.24,35.1175,-89.971107,37.3382,-121.8863
ORD-283038,2023-05-29,2023-06-04,Express,CUST-2183,San Jose,CA,West,Sugar,PRD-S-006,Hair Toffee,2761.02,217,1797.02,-28.92,The Other Factory,2859.76,6.36,35.1175,-89.971107,37.3382,-121.8863
ORD-712546,2023-07-02,2023-07-09,Standard,CUST-6844,Philadelphia,PA,East,Sugar,PRD-S-001,Laffy Taffy,20346.42,951,10452.63,6278.29,Sugar Shack,1900.9,7.16,48.11914,-96.18115,39.9526,-75.1652
ORD-702353,2023-09-06,2023-09-11,Express,CUST-1804,San Jose,CA,West,Sugar,PRD-S-001,Laffy Taffy,2277.27,175,1533.57,71.42,Sugar Shack,2401.01,5.81,48.11914,-96.18115,37.3382,-121.8863
ORD-787211,2023-08-11,2023-08-14,Same-Day,CUST-9221,Phoenix,AZ,West,Sugar,PRD-S-001,Laffy Taffy,26686.76,1250,17667.41,6392.86,Sugar Shack,2101.19,3.82,48.11914,-96.18115,33.4484,-112.074
ORD-565629,2023-09-25,2023-09-30,Express,CUST-1941,San Antonio,TX,South,Sugar,PRD-S-002,SweeTARTS,32064.95,934,16806.16,12138.21,Sugar Shack,2088.19,5.72,48.11914,-96.18115,29.4241,-98.4936
ORD-141358,2023-01-07,2023-01-10,Same-Day,CUST-3504,Phoenix,AZ,West,Sugar,PRD-S-003,Nerds,1085.36,153,795.74,-31.86,Sugar Shack,2101.19,3.82,48.11914,-96.18115,33.4484,-112.074
ORD-294641,2023-01-17,2023-01-21,Standard,CUST-2887,Houston,TX,South,Other,PRD-O-004,Kazookles,85544.95,3856,45994.62,33521.89,The Other Factory,781.7,4.96,35.1175,-89.971107,29.7604,-95.3698
ORD-918737,2023-07-30,2023-08-01,Same-Day,CUST-6822,Philadelphia,PA,East,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,52064.55,2152,34460.54,15399.26,Wicked Choccy's,1024.51,2.16,32.076176,-81.088371,39.9526,-75.1652
ORD-931564,2023-01-15,2023-01-20,Express,CUST-7085,San Antonio,TX,South,Sugar,PRD-S-003,Nerds,107761.61,4245,57991.88,35586.77,Sugar Shack,2088.19,5.44,48.11914,-96.18115,29.4241,-98.4936
ORD-799258,2023-11-16,2023-11-21,Same-Day,CUST-2925,San Jose,CA,West,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,102673.37,3020,57793.86,33567.47,Wicked Choccy's,3745.71,5.27,32.076176,-81.088371,37.3382,-121.8863
ORD-101319,2023-06-07,2023-06-11,Same-Day,CUST-4145,Philadelphia,PA,East,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,24477.01,2472,17738.01,-1525.73,Lot's O' Nuts,3343.34,4.84,32.881893,-111.768036,39.9526,-75.1652
ORD-356117,2023-08-29,2023-09-02,Express,CUST-3147,Houston,TX,South,Other,PRD-O-001,Fizzy Lifting Drinks,30805.21,2688,20964.8,1055.71,Sugar Shack,2042.57,4.44,48.11914,-96.18115,29.7604,-95.3698
ORD-700489,2023-11-16,2023-11-19,Standard,CUST-6374,Phoenix,AZ,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,15569.7,873,10748.62,4700.37,Lot's O' Nuts,69.13,3.46,32.881893,-111.768036,33.4484,-112.074
ORD-736107,2023-04-23,2023-04-29,Standard,CUST-1417,Phoenix,AZ,West,Sugar,PRD-S-004,Fun Dip,64781.9,4232,40444.99,6552.43,Sugar Shack,2101.19,6.96,48.11914,-96.18115,33.4484,-112.074
ORD-201887,2023-05-05,2023-05-12,Standard,CUST-5048,Philadelphia,PA,East,Other,PRD-O-001,Fizzy Lifting Drinks,21259.45,1756,14532.9,50.6,Sugar Shack,1900.9,8.0,48.11914,-96.18115,39.9526,-75.1652
ORD-812692,2023-10-19,2023-10-22,Same-Day,CUST-8383,San Antonio,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,51962.53,3926,28360.81,16977.57,Wicked Choccy's,1687.25,3.41,32.076176,-81.088371,29.4241,-98.4936
ORD-816859,2023-04-14,2023-04-17,Express,CUST-3868,Los Angeles,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,83755.39,3431,42353.45,38028.63,Lot's O' Nuts,614.49,3.96,32.881893,-111.768036,34.0522,-118.2437
ORD-181376,2023-05-02,2023-05-07,Express,CUST-9255,San Antonio,TX,South,Sugar,PRD-S-004,Fun Dip,7972.21,264,4440.46,2649.7,Sugar Shack,2088.19,5.48,48.11914,-96.18115,29.4241,-98.4936
ORD-517187,2023-01-29,2023-01-31,Same-Day,CUST-4459,New York,NY,East,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,117802.09,4807,78947.73,33327.49,Wicked Choccy's,1149.76,2.41,32.076176,-81.088371,40.7128,-74.006
ORD-979492,2023-12-12,2023-12-19,Standard,CUST-7587,Phoenix,AZ,West,Other,PRD-O-004,Kazookles,57261.63,4089,42387.05,-1767.75,The Other Factory,2035.01,7.98,35.1175,-89.971107,33.4484,-112.074
ORD-170210,2023-11-15,2023-11-22,Standard,CUST-3669,Houston,TX,South,Sugar,PRD-S-004,Fun Dip,16758.48,641,9956.29,4183.61,Sugar Shack,2042.57,7.69,48.11914,-96.18115,29.7604,-95.3698
ORD-831565,2023-09-17,2023-09-20,Same-Day,CUST-1470,New York,NY,East,Other,PRD-O-004,Kazookles,151845.77,4666,93279.94,51429.21,The Other Factory,1529.49,3.73,35.1175,-89.971107,40.7128,-74.006
ORD-620446,2023-02-11,2023-02-17,Standard,CUST-9499,Dallas,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,18135.3,997,11812.73,4108.45,Secret Factory,1110.39,6.59,41.446333,-90.565487,32.7767,-96.797
ORD-849124,2023-06-18,2023-06-21,Express,CUST-5634,Dallas,TX,South,Sugar,PRD-S-006,Hair Toffee,13186.26,1316,8163.16,3588.95,The Other Factory,681.11,3.56,35.1175,-89.971107,32.7767,-96.797
ORD-935826,2023-05-13,2023-05-20,Express,CUST-8885,Los Angeles,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,37769.55,2392,19650.4,4913.53,Wicked Choccy's,3450.46,7.9,32.076176,-81.088371,34.0522,-118.2437
ORD-926733,2023-06-21,2023-06-25,Same-Day,CUST-2907,San Jose,CA,West,Other,PRD-O-003,Wonka Gum,10602.09,661,5443.28,3364.36,Secret Factory,2714.74,4.72,41.446333,-90.565487,37.3382,-121.8863
ORD-569174,2023-09-16,2023-09-21,Standard,CUST-4100,Los Angeles,CA,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,56464.66,4162,37838.03,13511.59,Lot's O' Nuts,614.49,5.01,32.881893,-111.768036,34.0522,-118.2437
ORD-187873,2023-06-16,2023-06-19,Express,CUST-4238,San Antonio,TX,South,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,88122.19,2545,45197.87,37552.16,Lot's O' Nuts,1319.3,3.82,32.881893,-111.768036,29.4241,-98.4936
ORD-375036,2023-02-25,2023-02-27,Express,CUST-6829,Phoenix,AZ,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,79104.0,4132,39941.23,38705.73,Lot's O' Nuts,69.13,2.59,32.881893,-111.768036,33.4484,-112.074
ORD-953188,2023-08-10,2023-08-13,Express,CUST-3891,Philadelphia,PA,East,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,30090.77,1506,20518.97,7103.13,Wicked Choccy's,1024.51,3.53,32.076176,-81.088371,39.9526,-75.1652
ORD-908260,2023-08-05,2023-08-13,Standard,CUST-4671,Los Angeles,CA,West,Sugar,PRD-S-001,Laffy Taffy,29689.27,1569,21328.87,809.08,Sugar Shack,2406.41,8.71,48.11914,-96.18115,34.0522,-118.2437
ORD-815982,2023-04-10,2023-04-12,Same-Day,CUST-2361,New York,NY,East,Sugar,PRD-S-003,Nerds,28796.79,2907,19821.57,3350.06,Sugar Shack,1935.04,2.96,48.11914,-96.18115,40.7128,-74.006
ORD-916619,2023-12-14,2023-12-17,Standard,CUST-3478,Chicago,IL,Midwest,Other,PRD-O-002,Lickable Wallpaper,39350.74,3598,23324.43,14237.82,Secret Factory,248.54,3.89,41.446333,-90.565487,41.8781,-87.6298
ORD-265001,2023-06-27,2023-07-06,Standard,CUST-4908,Los Angeles,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,118088.36,3932,60532.6,38631.75,Sugar Shack,2406.41,9.44,48.11914,-96.18115,34.0522,-118.2437
ORD-614754,2023-03-03,2023-03-05,Same-Day,CUST-1430,Philadelphia,PA,East,Sugar,PRD-S-004,Fun Dip,22650.94,1827,13830.08,5347.93,Sugar Shack,1900.9,2.64,48.11914,-96.18115,39.9526,-75.1652
ORD-487392,2023-04-13,2023-04-15,Same-Day,CUST-6055,New York,NY,East,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,53351.55,4436,28398.37,19852.86,Wicked Choccy's,1149.76,2.05,32.076176,-81.088371,40.7128,-74.006
ORD-211261,2023-04-28,2023-05-01,Same-Day,CUST-8611,Chicago,IL,Midwest,Sugar,PRD-S-002,SweeTARTS,56341.11,2234,28612.86,25572.14,Sugar Shack,965.13,3.29,48.11914,-96.18115,41.8781,-87.6298
ORD-270162,2023-04-08,2023-04-10,Same-Day,CUST-9329,San Diego,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,25680.46,1154,16025.69,9072.74,Lot's O' Nuts,504.36,2.43,32.881893,-111.768036,32.7157,-117.1611
ORD-797734,2023-05-10,2023-05-12,Same-Day,CUST-6769,San Antonio,TX,South,Sugar,PRD-S-006,Hair Toffee,35752.46,3349,20049.26,12285.69,The Other Factory,1020.46,2.57,35.1175,-89.971107,29.4241,-98.4936
ORD-969615,2023-12-18,2023-12-21,Same-Day,CUST-1869,San Antonio,TX,South,Sugar,PRD-S-004,Fun Dip,30371.87,2371,17571.92,7848.86,Sugar Shack,2088.19,3.72,48.11914,-96.18115,29.4241,-98.4936
ORD-206386,2023-04-25,2023-04-30,Express,CUST-9026,Los Angeles,CA,West,Sugar,PRD-S-005,Everlasting Gobstopper,6563.73,721,4776.15,-1160.6,Secret Factory,2555.63,5.42,41.446333,-90.565487,34.0522,-118.2437
ORD-151687,2023-01-18,2023-01-22,Express,CUST-7121,New York,NY,East,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,49696.15,3895,32922.8,9608.08,Wicked Choccy's,1149.76,4.3,32.076176,-81.088371,40.7128,-74.006
ORD-158903,2023-03-11,2023-03-12,Same-Day,CUST-2308,San Diego,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,44858.85,2032,27384.3,16449.68,Lot's O' Nuts,504.36,1.08,32.881893,-111.768036,32.7157,-117.1611
ORD-970954,2023-08-02,2023-08-07,Standard,CUST-8396,Houston,TX,South,Sugar,PRD-S-006,Hair Toffee,158919.04,4264,81782.11,70470.62,The Other Factory,781.7,5.28,35.1175,-89.971107,29.7604,-95.3698
ORD-169520,2023-09-03,2023-09-07,Express,CUST-7593,San Jose,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,143944.16,4065,73293.79,63857.32,Lot's O' Nuts,1044.44,4.07,32.881893,-111.768036,37.3382,-121.8863
ORD-899261,2023-07-16,2023-07-19,Express,CUST-9578,New York,NY,East,Other,PRD-O-003,Wonka Gum,167900.45,4550,89608.7,68185.2,Secret Factory,1388.26,4.0,41.446333,-90.565487,40.7128,-74.006
ORD-385806,2023-10-04,2023-10-07,Same-Day,CUST-9308,Phoenix,AZ,West,Sugar,PRD-S-006,Hair Toffee,14531.4,1165,10838.13,1322.48,The Other Factory,2035.01,3.33,35.1175,-89.971107,33.4484,-112.074
ORD-445922,2023-09-19,2023-09-24,Express,CUST-3908,Phoenix,AZ,West,Sugar,PRD-S-002,SweeTARTS,33892.58,2449,23859.67,1799.61,Sugar Shack,2101.19,5.22,48.11914,-96.18115,33.4484,-112.074
ORD-280303,2023-09-10,2023-09-14,Express,CUST-6177,San Antonio,TX,South,Other,PRD-O-004,Kazookles,59038.35,1994,38332.91,17449.77,The Other Factory,1020.46,4.25,35.1175,-89.971107,29.4241,-98.4936
ORD-665054,2023-05-19,2023-05-21,Same-Day,CUST-2790,San Diego,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,7499.46,775,4789.24,2319.34,Lot's O' Nuts,504.36,2.87,32.881893,-111.768036,32.7157,-117.1611
ORD-652895,2023-10-11,2023-10-16,Express,CUST-6585,Dallas,TX,South,Sugar,PRD-S-002,SweeTARTS,33806.51,1807,17118.22,11753.64,Sugar Shack,1706.78,5.24,48.11914,-96.18115,32.7767,-96.797
ORD-629386,2023-08-02,2023-08-07,Express,CUST-4007,San Jose,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,50261.91,2416,25389.9,15590.69,Sugar Shack,2401.01,5.86,48.11914,-96.18115,37.3382,-121.8863
ORD-645187,2023-08-11,2023-08-13,Express,CUST-8774,Houston,TX,South,Other,PRD-O-004,Kazookles,25805.03,1737,18053.46,5579.08,The Other Factory,781.7,2.88,35.1175,-89.971107,29.7604,-95.3698
ORD-994637,2023-01-06,2023-01-09,Express,CUST-3882,New York,NY,East,Other,PRD-O-004,Kazookles,31500.84,1767,19286.98,7889.68,The Other Factory,1529.49,3.71,35.1175,-89.971107,40.7128,-74.006
ORD-862620,2023-06-17,2023-06-24,Standard,CUST-9216,San Antonio,TX,South,Sugar,PRD-S-004,Fun Dip,18712.55,2155,11111.8,-1399.32,Sugar Shack,2088.19,7.34,48.11914,-96.18115,29.4241,-98.4936
ORD-171919,2023-08-28,2023-09-01,Express,CUST-7152,Chicago,IL,Midwest,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,58188.21,2602,31262.93,21787.1,Wicked Choccy's,1234.19,4.04,32.076176,-81.088371,41.8781,-87.6298
ORD-199787,2023-03-06,2023-03-11,Express,CUST-2850,Philadelphia,PA,East,Sugar,PRD-S-003,Nerds,40296.28,1557,30593.07,4967.7,Sugar Shack,1900.9,5.03,48.11914,-96.18115,39.9526,-75.1652
ORD-592403,2023-11-27,2023-12-06,Standard,CUST-5647,San Jose,CA,West,Sugar,PRD-S-006,Hair Toffee,33212.81,1323,18791.82,6854.05,The Other Factory,2859.76,9.5,35.1175,-89.971107,37.3382,-121.8863
ORD-641680,2023-10-04,2023-10-07,Same-Day,CUST-5158,Chicago,IL,Midwest,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,33682.04,2988,22110.88,4564.46,Lot's O' Nuts,2344.95,3.89,32.881893,-111.768036,41.8781,-87.6298
ORD-402418,2023-12-15,2023-12-20,Express,CUST-2159,San Jose,CA,West,Sugar,PRD-S-001,Laffy Taffy,55285.01,4277,41145.84,-2291.4,Sugar Shack,2401.01,5.91,48.11914,-96.18115,37.3382,-121.8863
ORD-737983,2023-07-21,2023-07-24,Same-Day,CUST-8020,San Jose,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,44671.45,2698,31120.03,7073.51,Sugar Shack,2401.01,3.8,48.11914,-96.18115,37.3382,-121.8863
ORD-293649,2023-12-24,2023-12-27,Express,CUST-5403,Phoenix,AZ,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,23309.61,1003,17865.37,5333.3,Lot's O' Nuts,69.13,3.12,32.881893,-111.768036,33.4484,-112.074
ORD-930569,2023-03-12,2023-03-16,Express,CUST-6551,Dallas,TX,South,Sugar,PRD-S-001,Laffy Taffy,96838.35,4902,67242.58,16209.14,Sugar Shack,1706.78,4.9,48.11914,-96.18115,32.7767,-96.797
ORD-384283,2023-09-02,2023-09-05,Express,CUST-5428,San Diego,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,39221.99,1624,20489.75,17421.71,Lot's O' Nuts,504.36,3.42,32.881893,-111.768036,32.7157,-117.1611
ORD-635951,2023-01-12,2023-01-16,Same-Day,CUST-1397,Phoenix,AZ,West,Sugar,PRD-S-004,Fun Dip,89431.74,3890,55308.07,25950.04,Sugar Shack,2101.19,4.29,48.11914,-96.18115,33.4484,-112.074
ORD-816846,2023-11-14,2023-11-17,Express,CUST-5668,Chicago,IL,Midwest,Other,PRD-O-003,Wonka Gum,12290.4,652,6164.61,5866.52,Secret Factory,248.54,3.49,41.446333,-90.565487,41.8781,-87.6298
ORD-215254,2023-07-12,2023-07-20,Standard,CUST-9338,Phoenix,AZ,West,Other,PRD-O-004,Kazookles,24624.16,870,16806.45,4276.78,The Other Factory,2035.01,8.03,35.1175,-89.971107,33.4484,-112.074
ORD-406629,2023-09-26,2023-09-29,Same-Day,CUST-3701,San Diego,CA,West,Sugar,PRD-S-001,Laffy Taffy,30996.64,3027,22459.96,1114.25,Sugar Shack,2452.07,3.53,48.11914,-96.18115,32.7157,-117.1611
ORD-733618,2023-11-29,2023-12-03,Standard,CUST-6341,Los Angeles,CA,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,44783.44,1433,23793.03,19229.28,Lot's O' Nuts,614.49,4.77,32.881893,-111.768036,34.0522,-118.2437
ORD-945443,2023-05-10,2023-05-11,Same-Day,CUST-6974,Dallas,TX,South,Sugar,PRD-S-006,Hair Toffee,14631.06,719,10611.82,3529.51,The Other Factory,681.11,1.47,35.1175,-89.971107,32.7767,-96.797
ORD-696978,2023-10-23,2023-10-27,Express,CUST-9768,Phoenix,AZ,West,Other,PRD-O-004,Kazookles,27481.23,928,15088.06,9371.58,The Other Factory,2035.01,4.87,35.1175,-89.971107,33.4484,-112.074
ORD-493664,2023-05-10,2023-05-14,Express,CUST-1849,San Diego,CA,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,13909.16,879,10551.66,2648.17,Lot's O' Nuts,504.36,4.08,32.881893,-111.768036,32.7157,-117.1611
